P1842,Transfer Case Differential Lock-Up Feedback Switch Circuit Failure
P1843,Transfer Case Differential Lock-Up Feedback Switch Open Circuit
P1844,Transfer Case Differential Lock-Up Feedback Switch Short Circuit To Battery
P1845,Transfer Case Differential Lock-Up Feedback Switch Short Circuit To Ground
P1846,Transfer Case Contact Plate 'A' Circuit Failure
P1847,Transfer Case Contact Plate 'A' Open Circuit
P1848,Transfer Case Contact Plate 'A' Short Circuit To Battery
P1849,Transfer Case Contact Plate 'A' Short Circuit To Ground
P184A,Transfer Case Unable To Transition Between 4x2 and 4x4 Mode
P184B,Transfer Case Unable To Transition Between 4x4 High and 4x4 Low Range
P184C,Transfer Case Transition Time Range/Performance
P184D,Transfer Case Unable To Transition Between 4x4 High and 4x4 Low Range - Improper Clutch Operation
P1850,Transfer Case Contact Plate 'B' Circuit Failure
P1851,Transfer Case Contact Plate 'B' Open Circuit
P1852,Transfer Case Contact Plate 'B' Short Circuit To Battery
P1853,Transfer Case Contact Plate 'B' Short Circuit To Ground
P1854,Transfer Case Contact Plate 'C' Circuit Failure
P1855,Transfer Case Contact Plate 'C' Open Circuit
P1856,Transfer Case Contact Plate 'C' Short Circuit To Battery
P1857,Transfer Case Contact Plate 'C' Short Circuit To Ground
P1858,Transfer Case Contact Plate 'D' Circuit Failure
P1859,Transfer Case Contact Plate 'D' Open Circuit
P185A,Differential Lock-Up Input Switch Circuit High
P185B,Differential Lock-Up Indicator Circuit Low
P185C,Differential Lock-Up Indicator Circuit High
P185D,Differential Lock-Up Control Circuit Performance
P1860,Transfer Case Contact Plate 'D' Short Circuit To Battery
P1861,Transfer Case Contact Plate 'D' Short Circuit To Ground
P1862,Transfer Case Contact Plate Power Circuit Failure
P1863,Transfer Case Contact Plate Power Open Circuit
P1864,Transfer Case Contact Plate Power Short To Battery
P1865,Transfer Case Contact Plate Power Short To Ground
P1866,Transfer Case System Concern - Servicing Required
P1867,Transfer Case Contact Plate General Circuit Failure
P1868,4-Wheel Drive Indicator (Lamp) Circuit Failure
P1869,4-Wheel Drive Indicator (Lamp) Circuit Short To Battery
P186A,Differential Lock-up Actuator Brake Control Circuit / Open
P186B,Differential Lock-up Actuator Brake Control Circuit Low
P186C,Differential Lock-up Actuator Brake Control Circuit High
P186D,Clutch Actuator Stuck
P186E,Differential Oil Filter Leakage
P186F,Differential Control Module - Software Incompatibility
P1870,Mechanical Transfer Case 4x4 Switch Circuit Failure
P1871,Mechanical Transfer Case 4x4 Switch Circuit Short To Battery
P1872,Mechanical 4-Wheel Drive Axle Lock Lamp Circuit Failure
P1873,Mechanical 4-Wheel Drive Axle Lock Lamp Circuit Short To Battery
P1874,Transfer Case Hall Effect Sensor Power Circuit Failure
P1875,Transfer Case Hall Effect Sensor Power Circuit Short To Battery
P1876,Transfer Case 2-Wheel Drive Solenoid Circuit Failure
P1877,Transfer Case 2-Wheel Drive Solenoid Circuit Short To Battery
P1878,Transfer Case Disengaged Solenoid Circuit Failure
P1879,Transfer Case Disengaged Solenoid Open Circuit
P187A,Transfer Case Control Module System Voltage Low - Rear Locking Differential Disabled
P187B,Tire Size Out of Acceptable Range - AWD Disabled / Limited Function
P187C,Differential Lock-Up Control Circuit/Open
P187D,Differential Lock-Up Control Circuit Low
P187E,Differential Lock-Up Control Circuit High
P187F,Differential Lock-Up Input Switch Circuit Low
P1880,Transfer Case Disengaged Solenoid Short to Battery
P1881,Engine Coolant Level Switch Circuit
P1882,Engine Coolant Level Switch Circuit Short To Ground
P1883,Engine Coolant Level Switch Circuit
P1884,Engine Coolant Level Lamp Circuit Short To Ground
P1885,Transfer Case Disengaged Solenoid Short to Ground
P1886,4X4 Initialization Failure
P1887,4-Wheel Drive Control Solenoid Circuit Failure
P1888,Differential Oil Temperature Sensor Circuit Failure
P1889,Oil Pressure Pump Performance
P188A,Differential Oil Temperature Too High/Too Low
P188B,All Wheel Drive Clutch Control Circuit
P188C,All Wheel Drive Relay Module Communication Circuit
P188D,All Wheel Drive Relay Module Feedback Circuit
P188E,Oil Pressure Pump Control Circuit
P188F,Transfer Case Contact Plate Ground Return Short to Battery
P1890,4-Wheel Drive Mode Select Return Input Circuit Failure
P1891,Transfer Case Contact Plate Ground Return Open Circuit
P1892,Axle Disconnect Engagement Solenoid Circuit High
P1893,Axle Disconnect Engagement Solenoid Circuit Low
P1894,Axle Disconnect Disengagement Solenoid Circuit High
P1895,Axle Disconnect Disengagement Solenoid Circuit Low
P1896,Axle Disconnect Engagement Position Sensor Circuit High
P1897,Axle Disconnect Engagement Position Sensor Circuit Low
P1898,Axle Disconnect Indicator Circuit High
P1899,Axle Disconnect Indicator Circuit Low
P189A,Axle Disconnect Input Switch Circuit Low
P189B,Axle Disconnect Input Switch Circuit High
P1900,Output Shaft Speed Sensor Circuit Intermittent
P1901,Turbine Shaft Speed Sensor Circuit Intermittent
P1902,Kickdown Solenoid Relay Control Circuit
P1903,Kickdown Solenoid Circuit Low Voltage
P1904,Kickdown Solenoid Circuit High Voltage
P1905,Control Module Configured for End-of-Line Test Mode
P1906,Kickdown Pull Relay Open Or Short Circuit To Ground (A4LD)
P1907,Kickdown Hold Relay Open Or Short Circuit To Ground (A4LD)
P1908,Transmission Pressure Control Solenoid Open Or Short (A4LD)
P1909,Transmission Fluid Temperature Sensor Circuit Open Or Short (A4LD)
P1910,Reverse Lamp Control Circuit / Open
P1911,Reverse Lamp Control Circuit Low
P1912,Reverse Lamp Control Circuit High
P1913,Sensor Ground Reference A Circuit/Open
P1914,Sensor Ground Reference A Circuit Low
P1915,Sensor Ground Reference A Circuit High
P1916,Sensor Ground Reference B Circuit/Open
P1917,Sensor Ground Reference B Circuit Low
P1918,Sensor Ground Reference B Circuit High
P1919,Engine Coolant Temperature Signal
P1920,Engine Speed Signal
P1921,Transmission Range Signal
P1922,Fuel Additive Level Circuit
P1923,Fuel Additive Level Circuit Range/Performance
P1924,Fuel Additive Level Circuit Low
P1925,Fuel Additive Level Circuit High
P1926,Fuel Additive Level Circuit Intermittent/Erratic
P1927,Fuel Additive Level Too Low/Empty
P1928,Fuel Additive Pump Control Circuit / Open
P1929,Fuel Additive Pump Control Circuit Performance
P1930,Fuel Additive Pump Control Circuit Low
P1931,Fuel Additive Pump Control Circuit High
P1932,Fuel Additive Level Low
P1933,Fuel Level Signal
P1934,Vehicle Speed Signal
P1935,Brake Switch/Sensor Signal
P1936,Clutch Switch/Sensor Signal
P1937,Fuel Fired Heater Control Circuit / Open
P1938,Fuel Fired Heater Control Circuit Low
P1939,Fuel Fired Heater Control Circuit High
P193A,Invalid Scan Tool Communication/Request
P193B,Throttle/Pedal Signal
P193C,Steering Wheel Angle Signal
P193D,Cruise Control Multi-Function Input Signal
P193E,A/C Clutch Request Signal
P193F,Vehicle Speed Signal Intermittent
P1A01,Generator Brake Performance
P1A02,Transmission One Way Clutch Performance
P1A03,Drive Motor A Shutdown Circuit
P1A04,Generator Shutdown Circuit
P1A05,Desired Engine Speed Signal
P1A06,Vehicle Mode Signal
P1A07,Inverter High Voltage Performance
P1A08,Generator Mode Signal
P1A09,Hybrid Battery Power Off Signal
P1A0A,Immediate Shutdown Signal A
P1A0B,Hybrid Battery Power Limit Exceeded
P1A0C,Hybrid Powertrain Control Module - Engine Disabled
P1A0D,Hybrid Powertrain Control Module - Generator Disabled
P1A0E,Hybrid Powertrain Control Module - Motor Disabled
P1A0F,Hybrid Powertrain Control Module - Vehicle Disabled
P1A10,Hybrid Powertrain Control Module - Battery Disabled
P1A11,Hybrid Powertrain Control Module - One Way Clutch Disabled
P1A12,Hybrid Powertrain Control Module - Generator Brake Disabled
P1A13,Hybrid Powertrain Control Module - Regenerative Braking Disabled
P1A14,Hybrid Powertrain Control Module - Transmission Disabled
P1A15,Immediate Shutdown Signal B
P1A16,Variable Voltage Controller Voltage Control Circuit
P1A17,Variable Voltage Controller Processor
P1A18,Variable Voltage Controller Inductor Temperature Sensor Circuit
P1A19,Variable Voltage Controller Driver Temperature Sensor Circuit
P1A1A,Variable Voltage Controller Over Temperature
P1A1B,Brake System Control Module - Forced Engine Running
P1A1C,Hybrid Battery A Power Switching Relay Performance
P1A1D,Hybrid Battery B Power Switching Relay Performance
P1A1E,Hybrid/EV Battery Contactor Control Signal
P1A1F,Hybrid/EV Battery Interpack Contactor A Control Circuit/Open
P1A20,Hybrid/EV Battery Interpack Contactor A Control Circuit Low
P1A21,Hybrid/EV Battery Interpack Contactor A Control Circuit High
P1A22,Hybrid/EV Battery Interpack Contactor A Stuck Closed
P1A23,Hybrid/EV Battery Interpack Contactor A Stuck Open
P1A24,Hybrid/EV Battery Interpack Contactor B Control Circuit/Open
P1A25,Hybrid/EV Battery Interpack Contactor B Control Circuit Low
P1A26,Hybrid/EV Battery Interpack Contactor B Control Circuit High
P1A27,Hybrid/EV Battery Interpack Contactor B Stuck Closed
P1A28,Hybrid/EV Battery Interpack Contactor B Stuck Open
P1A29,High Voltage Service Disconnect B Open
P1A2A,Hybrid/EV Battery Charging Disabled - Loss of Vehicle Communications
P1A2B,A/C Refrigerant Distribution Valve B Control Circuit/Open
P1A2C,A/C Refrigerant Distribution Valve B Control Circuit Low
P1A2D,A/C Refrigerant Distribution Valve B Control Circuit High
P2000,NOx Trap Efficiency Below Threshold (Bank 1)
P2001,NOx Trap Efficiency Below Threshold (Bank 2)
P2002,Diesel Particulate Filter Efficiency Below Threshold (Bank 1)
P2003,Diesel Particulate Filter Efficiency Below Threshold (Bank 2)
P2004,Intake Manifold Runner Control Stuck Open (Bank 1)
P2005,Intake Manifold Runner Control Stuck Open (Bank 2)
P2006,Intake Manifold Runner Control Stuck Closed (Bank 1)
P2007,Intake Manifold Runner Control Stuck Closed (Bank 2)
P2008,Intake Manifold Runner Control Circuit / Open (Bank 1)
P2009,Intake Manifold Runner Control Circuit Low (Bank 1)
P200A,Intake Manifold Runner Performance - Bank 1
P200B,Intake Manifold Runner Performance - Bank 2
P200C,Diesel Particulate Filter Over Temperature (Bank 1)
P200D,Diesel Particulate Filter Over Temperature (Bank 2)
P200E,Catalyst System Over Temperature
P200F,Catalyst System Over Temperature (Bank 2)
P2010,Intake Manifold Runner Control Circuit High (Bank 1)
P2011,Intake Manifold Runner Control Circuit / Open (Bank 2)
P2012,Intake Manifold Runner Control Circuit Low (Bank 2)
P2013,Intake Manifold Runner Control Circuit High (Bank 2)
P2014,Intake Manifold Runner Position Sensor/Switch Circuit (Bank 1)
P2015,Intake Manifold Runner Position Sensor/Switch Circuit Range/Perf. (Bank 1)
P2016,Intake Manifold Runner Position Sensor/Switch Circuit Low (Bank 1)
P2017,Intake Manifold Runner Position Sensor/Switch Circuit High (Bank 1)
P2018,Intake Manifold Runner Position Sensor/Switch Circuit Intermittent (Bank 1)
P2019,Intake Manifold Runner Position Sensor/Switch Circuit (Bank 2)
P201A,Reductant Injection Valve Circuit Range/Performance (Bank 2 Unit 1)
P201B,Intake Manifold Runner Control Actuator Supply Voltage Low (Bank 1)
P201C,Intake Manifold Runner Control Actuator Supply Voltage Low (Bank 2)
P201D,Intake Manifold Runner Control Actuator Internal Performance (Bank 1)
P201E,Intake Manifold Runner Control Actuator Internal Performance (Bank 2)
P201F,Reductant Pump A Stuck On
P2020,Intake Manifold Runner Position Sensor/Switch Circuit Range/Perf. (Bank 2)
P2021,Intake Manifold Runner Position Sensor/Switch Circuit Low (Bank 2)
P2022,Intake Manifold Runner Position Sensor/Switch Circuit High (Bank 2)
P2023,Intake Manifold Runner Position Sensor/Switch Circuit Intermittent (Bank 2)
P2024,Evaporative Emissions Fuel Vapor Temperature Sensor Circuit
P2025,Evaporative Emissions Fuel Vapor Temperature Sensor Circuit Performance
P2026,Evaporative Emissions Fuel Vapor Temperature Sensor Circuit Low Voltage
P2027,Evaporative Emissions Fuel Vapor Temperature Sensor Circuit High Voltage
P2028,Evaporative Emissions Fuel Vapor Temperature Sensor Circuit Intermittent
P2029,Fuel Fired Heater Disabled
P202A,Reductant Tank Heater Control Circuit / Open
P202B,Reductant Tank Heater Control Circuit Low
P202C,Reductant Tank Heater Control Circuit High
P202D,Reductant Leakage
P202E,Reductant Injector Circuit Range/Performance
P202F,Reductant Supply Control Circuit Range/Performance
P2030,Fuel Fired Heater Performance
P2031,Exhaust Gas Temperature Sensor Circuit Bank 1 Sensor 2
P2032,Exhaust Gas Temperature Sensor Circuit Low Bank 1 Sensor 2
P2033,Exhaust Gas Temperature Sensor Circuit High Bank 1 Sensor 2
P2034,Exhaust Gas Temperature Sensor Circuit Bank 2 Sensor 2
P2035,Exhaust Gas Temperature Sensor Circuit Low Bank 2 Sensor 2
P2036,Exhaust Gas Temperature Sensor Circuit High Bank 2 Sensor 2
P2037,Reductant Injection Air Pressure Sensor Circuit
P2038,Reductant Injection Air Pressure Sensor Circuit Range/Performance
P2039,Reductant Injection Air Pressure Sensor Circuit Low
P203A,Reductant Level Sensor Circuit
P203B,Reductant Level Sensor Circuit Range/Performance
P203C,Reductant Level Sensor Circuit Low
P203D,Reductant Level Sensor Circuit High
P203E,Reductant Level Sensor Circuit Intermittent/Erratic
P203F,Reductant Level Low
P2040,Reductant Injection Air Pressure Sensor Circuit High
P2041,Reductant Injection Air Pressure Sensor Circuit Intermittent
P2042,Reductant Temperature Sensor Circuit
P2043,Reductant Temperature Sensor Circuit Range/Performance
P2044,Reductant Temperature Sensor Circuit Low
P2045,Reductant Temperature Sensor Circuit High
P2046,Reductant Temperature Sensor Circuit Intermittent
P2047,Reductant Injector Circuit / Open Bank 1 Unit 1
P2048,Reductant Injector Circuit Low Bank 1 Unit 1
P2049,Reductant Injector Circuit High Bank 1 Unit 1
P204A,Reductant Pressure Sensor Circuit
P204B,Reductant Pressure Sensor Circuit Range/Performance
P204C,Reductant Pressure Sensor Circuit Low
P204D,Reductant Pressure Sensor Circuit High
P204E,Reductant Pressure Sensor Circuit Intermittent/Erratic
P204F,Reductant System Performance Bank 1
P2050,Reductant Injector Circuit / Open Bank 2 Unit 1
P2051,Reductant Injector Circuit Low Bank 2 Unit 1
P2052,Reductant Injector Circuit High Bank 2 Unit 1
P2053,Reductant Injector Circuit / Open Bank 1 Unit 2
P2054,Reductant Injector Circuit Low Bank 1 Unit 2
P2055,Reductant Injector Circuit High Bank 1 Unit 2
P2056,Reductant Injector Circuit / Open Bank 2 Unit 2
P2057,Reductant Injector Circuit Low Bank 2 Unit 2
P2058,Reductant Injector Circuit High Bank 2 Unit 2
P2059,Reductant Injection Air Pump Control Circuit / Open
P205A,Reductant Tank Temperature Sensor Circuit
P205B,Reductant Tank Temperature Sensor Circuit Range/Performance
P205C,Reductant Tank Temperature Sensor Circuit Low
P205D,Reductant Tank Temperature Sensor Circuit High
P205E,Reductant Tank Temperature Sensor Circuit Intermittent/Erratic
P205F,Reductant System Performance Bank 2
P2060,Reductant Injection Air Pump Control Circuit Low
P2061,Reductant Injection Air Pump Control Circuit High
P2062,Reductant/Regeneration Supply Control Circuit / Open
P2063,Reductant Supply Control Circuit Low
P2064,Reductant Supply Control Circuit High
P2065,Fuel Level Sensor B Circuit
P2066,Fuel Level Sensor B Circuit Range/Performance
P2067,Fuel Level Sensor B Circuit Low
P2068,Fuel Level Sensor B Circuit High
P2069,Fuel Level Sensor B Circuit Intermittent
P206A,Reductant Quality Sensor
P206B,Reductant Quality Sensor Range/Performance
P206C,Reductant Quality Sensor Low
P206D,Reductant Quality Sensor High
P206E,Intake Manifold Tuning Valve Stuck Open Bank 2
P206F,Intake Manifold Tuning Valve Stuck Closed Bank 2
P2070,Intake Manifold Tuning Valve Stuck Open Bank 1
P2071,Intake Manifold Tuning Valve Stuck Closed Bank 1
P2072,Throttle Actuator Control System - Ice Blockage
P2073,Manifold Absolute Pressure/Mass Air Flow - Throttle Position Correlation at Idle
P2074,Manifold Absolute Pressure/Mass Air Flow - Throttle Position Correlation at Higher Load
P2075,Intake Manifold Tuning Valve Position Sensor/Switch Circuit Bank 1
P2076,Intake Manifold Tuning Valve Position Sensor/Switch Circuit Range/Performance Bank 1
P2077,Intake Manifold Tuning Valve Position Sensor/Switch Circuit Low Bank 1
P2078,Intake Manifold Tuning Valve Position Sensor/Switch Circuit High Bank 1
P2079,Intake Manifold Tuning Valve Position Sensor/Switch Circuit Intermittent Bank 1
P207A,Intake Manifold Tuning Valve Position Sensor/Switch Circuit Bank 2
P207B,Intake Manifold Tuning Valve Position Sensor/Switch Circuit Range/Performance Bank 2
P207C,Intake Manifold Tuning Valve Position Sensor/Switch Circuit Low Bank 2
P207D,Intake Manifold Tuning Valve Position Sensor/Switch Circuit High Bank 2
P207E,Intake Manifold Tuning Valve Position Sensor/Switch Circuit Intermittent Bank 2
P207F,Reductant Quality Performance
P2080,Exhaust Gas Temperature Sensor Circuit Range/Performance Bank 1 Sensor 1
P2081,Exhaust Gas Temperature Sensor Circuit Intermittent Bank 1 Sensor 1
P2082,Exhaust Gas Temperature Sensor Circuit Range/Performance Bank 2 Sensor 1
P2083,Exhaust Gas Temperature Sensor Circuit Intermittent Bank 2 Sensor 1
P2084,Exhaust Gas Temperature Sensor Circuit Range/Performance Bank 1 Sensor 2
P2085,Exhaust Gas Temperature Sensor Circuit Intermittent Bank 1 Sensor 2
P2086,Exhaust Gas Temperature Sensor Circuit Range/Performance Bank 2 Sensor 2
P2087,Exhaust Gas Temperature Sensor Circuit Intermittent Bank 2 Sensor 2
P2088,A Camshaft Position Actuator Control Circuit Low Bank 1
P2089,A Camshaft Position Actuator Control Circuit High Bank 1
P208A,Reductant Pump Control Circuit / Open
P208B,Reductant Pump Control Range/Performance
P208C,Reductant Pump Control Circuit Low
P208D,Reductant Pump Control Circuit High
P208E,Reductant Injector Stuck Closed Bank 1 Unit 1
P208F,Reductant Injector Stuck Closed Bank 2 Unit 1
P2090,B Camshaft Position Actuator Control Circuit Low Bank 1
P2091,B Camshaft Position Actuator Control Circuit High Bank 1
P2092,A Camshaft Position Actuator Control Circuit Low Bank 2
P2093,A Camshaft Position Actuator Control Circuit High Bank 2
P2094,B Camshaft Position Actuator Control Circuit Low Bank 2
P2095,B Camshaft Position Actuator Control Circuit High Bank 2
P2096,Post Catalyst Fuel Trim System Too Lean Bank 1
P2097,Post Catalyst Fuel Trim System Too Rich Bank 1
P2098,Post Catalyst Fuel Trim System Too Lean Bank 2
P2099,Post Catalyst Fuel Trim System Too Rich Bank 2
P209A,Reductant Injection Air Pressure Sensor B Circuit
P209B,Reductant Injection Air Pressure Sensor B Circuit Range/Performance
P209C,Reductant Injection Air Pressure Sensor B Circuit Low
P209D,Reductant Injection Air Pressure Sensor B Circuit High
P209E,Reductant Injection Air Pressure Sensor A/B Correlation
P209F,Reductant Tank Heater Control Performance
P20A0,Reductant Purge Control Valve Circuit / Open
P20A1,Reductant Purge Control Valve Performance
P20A2,Reductant Purge Control Valve Circuit Low
P20A3,Reductant Purge Control Valve Circuit High
P20A4,Reductant Purge Control Valve Stuck Open
P20A5,Reductant Purge Control Valve Stuck Closed
P20A6,Reductant Injection Air Pressure Control Valve Circuit / Open
P20A7,Reductant Injection Air Pressure Control Valve Performance
P20A8,Reductant Injection Air Pressure Control Valve Circuit Low
P20A9,Reductant Injection Air Pressure Control Valve Circuit High
P20AA,Reductant Injection Air Pressure Control Valve Stuck Open
P20AB,Reductant Injection Air Pressure Control Valve Stuck Closed
P20AC,Reductant Metering Unit Temperature Sensor Circuit
P20AD,Reductant Metering Unit Temperature Sensor Circuit Range/Performance
P20AE,Reductant Metering Unit Temperature Sensor Circuit Low
P20AF,Reductant Metering Unit Temperature Sensor Circuit High
P20B0,Reductant Metering Unit Temperature Sensor Circuit Intermittent/Erratic
P20B1,Reductant Heater Coolant Control Valve Circuit / Open
P20B2,Reductant Heater Coolant Control Valve Performance
P20B3,Reductant Heater Coolant Control Valve Circuit Low
P20B4,Reductant Heater Coolant Control Valve Circuit High
P20B5,Reductant Metering Unit Heater Control Circuit / Open
P20B6,Reductant Metering Unit Heater Control Performance
P20B7,Reductant Metering Unit Heater Control Circuit Low
P20B8,Reductant Metering Unit Heater Control Circuit High
P20B9,Reductant Heater A Control Circuit / Open
P20BA,Reductant Heater A Control Performance
P20BB,Reductant Heater A Control Circuit Low
P20BC,Reductant Heater A Control Circuit High
P20BD,Reductant Heater B Control Circuit / Open
P20BE,Reductant Heater B Control Performance
P20BF,Reductant Heater B Control Circuit Low
P20C0,Reductant Heater B Control Circuit High
P20C1,Reductant Heater C Control Circuit / Open
P20C2,Reductant Heater C Control Performance
P20C3,Reductant Heater C Control Circuit Low
P20C4,Reductant Heater C Control Circuit High
P20C5,Reductant Heater D Control Circuit / Open
P20C6,Reductant Heater D Control Performance
P20C7,Reductant Heater D Control Circuit Low
P20C8,Reductant Heater D Control Circuit High
P20C9,Reductant Control Module Requested MIL Illumination
P20CA,Reductant Injection Air Pressure Leakage
P20CB,Exhaust Aftertreatment Fuel Injector A Control Circuit / Open
P20CC,Exhaust Aftertreatment Fuel Injector A Performance
P20CD,Exhaust Aftertreatment Fuel Injector A Control Circuit Low
P20CE,Exhaust Aftertreatment Fuel Injector A Control Circuit High
P20CF,Exhaust Aftertreatment Fuel Injector A Stuck Open
P20D0,Exhaust Aftertreatment Fuel Injector A Stuck Closed
P20D1,Exhaust Aftertreatment Fuel Injector B Control Circuit / Open
P20D2,Exhaust Aftertreatment Fuel Injector B Performance
P20D3,Exhaust Aftertreatment Fuel Injector B Control Circuit Low
P20D4,Exhaust Aftertreatment Fuel Injector B Control Circuit High
P20D5,Exhaust Aftertreatment Fuel Injector B Stuck Open
P20D6,Exhaust Aftertreatment Fuel Injector B Stuck Closed
P20D7,Exhaust Aftertreatment Fuel Supply Control Circuit / Open
P20D8,Exhaust Aftertreatment Fuel Supply Control Performance
P20D9,Exhaust Aftertreatment Fuel Supply Control Circuit Low
P20DA,Exhaust Aftertreatment Fuel Supply Control Circuit High
P20DB,Exhaust Aftertreatment Fuel Supply Control Stuck Open
P20DC,Exhaust Aftertreatment Fuel Supply Control Stuck Closed
P20DD,Exhaust Aftertreatment Fuel Pressure Sensor Circuit
P20DE,Exhaust Aftertreatment Fuel Pressure Sensor Circuit Range/Performance
P20DF,Exhaust Aftertreatment Fuel Pressure Sensor Circuit Low
P20E0,Exhaust Aftertreatment Fuel Pressure Sensor Circuit High
P20E1,Exhaust Aftertreatment Fuel Pressure Sensor Circuit Intermittent/Erratic
P20E2,EGT Sensor 1 Failure
P20E3,EGT Sensor 2 Failure
P20E4,EGT Sensor 3 Failure
P20E5,Exhaust Gas Temperature Sensor 1/2 Correlation (Bank 2)
P20E6,Reductant Injection Air Pressure Too Low
P20E7,Reductant Injection Air Pressure Too High
P20E8,Reductant Pressure Too Low
P20E9,Reductant Pressure Too High
P20EA,Reductant Control Module Power Relay De-Energized Performance - Too Early
P20EB,Reductant Control Module Power Relay De-Energized Performance - Too Late
P20EC,SCR NOx Catalyst - Over Temperature (Bank 1)
P20ED,SCR NOx Pre-Catalyst - Over Temperature (Bank 1)
P20EE,SCR NOx Catalyst Efficiency Below Threshold (Bank 1)
P20EF,SCR NOx Pre-Catalyst Efficiency Below Threshold (Bank 1)
P20F0,SCR NOx Catalyst - Over Temperature (Bank 2)
P20F1,SCR NOx Pre-Catalyst - Over Temperature (Bank 2)
P20F2,SCR NOx Catalyst Efficiency Below Threshold (Bank 2)
P20F3,SCR NOx Pre-Catalyst Efficiency Below Threshold (Bank 2)
P20F4,Reductant Consumption Too Low
P20F5,Reductant Consumption Too High
P20F6,Reductant Injection Valve Stuck Open (Bank 1 Unit 1)
P20F7,Reductant Injection Valve Stuck Open (Bank 2 Unit 1)
P20F8,Intake Manifold Runner Control Circuit Performance (Bank 1)
P20F9,Intake Manifold Runner Control Circuit Performance (Bank 2)
P20FA,Reductant Pump B Control Circuit / Open
P20FB,Reductant Pump B Control Range/Performance
P20FC,Reductant Pump B Control Circuit Low
P20FD,Reductant Pump B Control Circuit High
P20FE,Reductant Metering Unit Performance
P20FF,Reductant Control Module Performance
P2100,Throttle Actuator Control Motor Circuit /Open
P2101,Throttle Actuator Control Motor Circuit Range/Performance
P2102,Throttle Actuator Control Motor Circuit Low
P2103,Throttle Actuator Control Motor Circuit High
P2104,Throttle Actuator Control System - Forced Idle
P2105,Throttle Actuator Control System - Forced Engine Shutdown
P2106,Throttle Actuator Control System - Forced Limited Power
P2107,Throttle Actuator Control Module Processor
P2108,Throttle Actuator Control Module Performance
P2109,Throttle / Pedal Position Sensor A Minimum Stop Performance
P210A,Throttle Actuator B Control Motor Circuit / Open
P210B,Throttle Actuator B Control Motor Circuit Range/Performance
P210C,Throttle Actuator B Control Motor Circuit Low
P210D,Throttle Actuator B Control Motor Circuit High
P210E,Throttle/Pedal Position Sensor/Switch C / F Voltage Correlation
P210F,Throttle Actuator B Control System - Forced Limited RPM
P2110,Throttle Actuator Control System - Forced Limited RPM
P2111,Throttle Actuator Control System - Stuck Open
P2112,Throttle Actuator Control System - Stuck Closed
P2113,Throttle / Pedal Position Sensor B Minimum Stop Performance
P2114,Throttle / Pedal Position Sensor C Minimum Stop Performance
P2115,Throttle / Pedal Position Sensor D Minimum Stop Performance
P2116,Throttle / Pedal Position Sensor E Minimum Stop Performance
P2117,Throttle / Pedal Position Sensor F Minimum Stop Performance
P2118,Throttle Actuator Control Motor Current Range/Performance
P2119,Throttle Actuator Control Throttle Body Range/Performance
P211A,Throttle Actuator B Control System - Stuck Open
P211B,Throttle Actuator B Control System - Stuck Closed
P211C,Throttle Actuator B Control Motor Current Range/Performance
P211D,Throttle Actuator B Control Throttle Body Range/Performance
P211E,Throttle Actuator B Control Module Processor
P211F,Throttle Actuator B Control Module Performance
P2120,Throttle/Pedal Position Sensor/Switch D Circuit
P2121,Throttle/Pedal Position Sensor/Switch D Circuit Range/Performance
P2122,Throttle/Pedal Position Sensor/Switch D Circuit Low
P2123,Throttle/Pedal Position Sensor/Switch D Circuit High
P2124,Throttle/Pedal Position Sensor/Switch D Circuit Intermittent
P2125,Throttle/Pedal Position Sensor/Switch E Circuit
P2126,Throttle/Pedal Position Sensor/Switch E Circuit Range/Performance
P2127,Throttle/Pedal Position Sensor/Switch E Circuit Low
P2128,Throttle/Pedal Position Sensor/Switch E Circuit High
P2129,Throttle/Pedal Position Sensor/Switch E Circuit Intermittent
P212A,Throttle/Pedal Position Sensor/Switch G Circuit
P212B,Throttle/Pedal Position Sensor/Switch G Circuit Range/Performance
P212C,Throttle/Pedal Position Sensor/Switch G Circuit Low
P212D,Throttle/Pedal Position Sensor/Switch G Circuit High
P212E,Throttle/Pedal Position Sensor/Switch G Circuit Intermittent
P212F,Throttle Position Sensor/Switch F / G Voltage Correlation
P2130,Throttle/Pedal Position Sensor/Switch F Circuit
P2131,Throttle/Pedal Position Sensor/Switch F Circuit Range/Performance
P2132,Throttle/Pedal Position Sensor/Switch F Circuit Low
P2133,Throttle/Pedal Position Sensor/Switch F Circuit High
P2134,Throttle/Pedal Position Sensor/Switch F Circuit Intermittent
P2135,Throttle/Pedal Position Sensor/Switch A / B Voltage Correlation
P2136,Throttle/Pedal Position Sensor/Switch A / C Voltage Correlation
P2137,Throttle/Pedal Position Sensor/Switch B / C Voltage Correlation
P2138,Throttle/Pedal Position Sensor/Switch D / E Voltage Correlation
P2139,Throttle/Pedal Position Sensor/Switch D / F Voltage Correlation
P213A,Exhaust Gas Recirculation Throttle Control Circuit B / Open
P213B,Exhaust Gas Recirculation Throttle Control Circuit B Range/Performance
P213C,Exhaust Gas Recirculation Throttle Control Circuit B Low
P213D,Exhaust Gas Recirculation Throttle Control Circuit B High
P213E,Fuel Injection System Fault - Forced Engine Shutdown
P213F,Fuel Pump System Fault - Forced Engine Shutdown
P2140,Throttle/Pedal Position Sensor/Switch E / F Voltage Correlation
